City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
609,Cookeville,US,2020-10-31 08:01:50,36.16,-85.5,39.0,93,1,4.23
610,Balakhninskiy,RU,2020-10-31 08:01:50,58.01,114.28,23.5,87,95,2.55
611,Polunochnoye,RU,2020-10-31 08:01:51,60.87,60.42,38.16,84,85,8.14
612,Las Matas De Farfan,DO,2020-10-31 08:01:51,18.87,-71.52,71.35,82,99,3.76
613,Casambalangan,PH,2020-10-31 08:01:51,18.38,122.13,77.49,79,74,18.23
614,Tias,ES,2020-10-31 08:01:51,28.96,-13.64,69.8,56,0,9.17
615,Huaihua,CN,2020-10-31 08:01:52,27.55,109.96,57.24,89,100,2.64
616,Tocopilla,CL,2020-10-31 08:01:52,-22.09,-70.2,61.07,63,44,5.44
617,Bozuyuk,TR,2020-10-31 08:01:52,39.91,30.04,55.4,76,20,6.93
618,Novyy Urgal,RU,2020-10-31 08:01:52,51.07,132.56,34.7,83,100,2.8
619,Khani,GE,2020-10-31 08:01:53,41.96,42.96,64.4,72,75,6.93
620,Caravelas,BR,2020-10-31 08:01:53,-17.71,-39.25,72.52,94,57,4.05
621,Omagh,GB,2020-10-31 08:01:53,54.6,-7.3,58.37,87,100,20.2
622,Lompoc,US,2020-10-31 08:01:53,34.64,-120.46,55.4,93,90,5.5
623,Ibanda,TZ,2020-10-31 08:01:54,-2.8,32.47,71.6,88,75,5.82
624,Ribeira Brava,PT,2020-10-31 08:01:54,32.65,-17.07,68.0,55,20,3.36
625,North Bend,US,2020-10-31 08:01:54,43.41,-124.22,50.0,100,1,3.36
626,Yichang,CN,2020-10-31 08:01:54,30.71,111.28,61.0,79,100,1.99
627,Chicama,PE,2020-10-31 08:01:55,-7.84,-79.15,62.47,86,100,4.88
628,Broken Hill,AU,2020-10-31 08:01:55,-31.95,141.43,68.0,52,75,13.87
629,Nortelandia,BR,2020-10-31 08:01:55,-14.45,-56.8,68.74,85,94,2.93
630,Hukuntsi,BW,2020-10-31 08:01:55,-24.0,21.75,88.63,13,80,22.12
631,Wasilla,US,2020-10-31 08:01:55,61.58,-149.44,12.0,92,1,5.37
632,Pestovo,RU,2020-10-31 08:01:56,58.59,35.8,45.14,87,72,4.9
633,Asha,RU,2020-10-31 08:01:56,55.0,57.27,43.65,62,100,5.01
634,Charlottesville,US,2020-10-31 07:58:00,38.03,-78.48,42.8,60,1,3.09
635,Kilindoni,TZ,2020-10-31 08:01:56,-7.91,39.67,80.83,71,71,12.48
636,Manacapuru,BR,2020-10-31 08:01:58,-3.3,-60.62,77.0,94,75,6.93
637,Vilyuysk,RU,2020-10-31 08:01:58,63.76,121.62,-9.17,89,28,1.28
638,Weinan,CN,2020-10-31 08:01:58,34.5,109.51,64.4,42,0,6.71
639,Santa Maria,BR,2020-10-31 08:01:58,-29.68,-53.81,55.42,81,98,7.61
640,Eydhafushi,MV,2020-10-31 08:01:59,5.1,73.07,82.81,70,36,5.68
641,Sikeston,US,2020-10-31 08:01:59,36.88,-89.59,37.4,100,1,4.85
642,Shiraz,IR,2020-10-31 08:01:59,29.6,52.54,72.0,13,0,2.84
643,Adrar,MR,2020-10-31 08:02:00,20.5,-10.07,80.08,17,100,9.15
644,Goderich,CA,2020-10-31 08:00:04,43.75,-81.72,33.8,74,91,5.82
645,Muros,ES,2020-10-31 08:02:00,42.78,-9.06,63.0,90,100,21.99
646,Baguinge,PH,2020-10-31 08:02:00,16.78,121.11,76.37,76,99,4.7
647,Bela,IN,2020-10-31 08:02:01,25.93,81.98,88.27,21,63,7.0
648,Agadir,MA,2020-10-31 08:02:01,30.42,-9.6,59.0,51,0,3.36
649,Marystown,CA,2020-10-31 08:02:01,47.17,-55.15,35.01,100,100,3.0
650,Saint-Louis,SN,2020-10-31 08:02:02,16.33,-15.0,77.0,44,0,2.24
651,Mount Gambier,AU,2020-10-31 08:00:15,-37.83,140.77,55.4,71,90,12.75
652,Qaqortoq,GL,2020-10-31 08:02:03,60.72,-46.03,21.2,73,96,1.5
653,Mvangue,CM,2020-10-31 08:02:03,2.97,11.52,73.33,90,95,1.16
654,Bow Island,CA,2020-10-31 08:02:03,49.87,-111.37,41.0,69,100,18.34
655,Tebingtinggi,ID,2020-10-31 08:02:03,3.33,99.16,87.44,62,97,3.94
656,Jerome,US,2020-10-31 08:02:04,42.72,-114.52,48.2,42,1,13.87
657,Ballina,AU,2020-10-31 08:02:04,-28.87,153.57,73.4,73,40,14.99
658,Puerto Colombia,CO,2020-10-31 08:02:06,10.99,-74.95,75.2,100,75,3.36
659,Bubaque,GW,2020-10-31 08:02:06,11.28,-15.83,83.98,68,98,6.22
660,Meulaboh,ID,2020-10-31 08:02:06,4.14,96.13,84.43,67,63,7.61
661,Freeport,US,2020-10-31 08:02:06,40.66,-73.58,37.4,69,1,6.93
662,Denpasar,ID,2020-10-31 08:02:07,-8.65,115.22,78.44,78,98,7.74
663,Matara,LK,2020-10-31 08:02:08,5.95,80.54,86.43,64,39,11.95
664,Sangueya,GN,2020-10-31 08:02:08,10.7,-14.37,76.86,85,91,1.48
665,Lubbock,US,2020-10-31 08:02:08,33.6,-101.83,48.2,66,40,9.17
666,Pozo Colorado,PY,2020-10-31 08:02:09,-23.49,-58.8,61.7,71,95,8.1
667,Qostanay,KZ,2020-10-31 08:00:54,53.17,63.58,42.8,89,0,8.95
668,Maniitsoq,GL,2020-10-31 08:02:09,65.42,-52.9,20.37,85,93,6.24
669,Celestun,MX,2020-10-31 08:02:09,20.87,-90.4,75.96,83,50,10.67
670,Ishinomaki,JP,2020-10-31 08:02:10,38.42,141.3,59.0,51,20,6.93
671,Ndele,CF,2020-10-31 08:02:10,8.41,20.65,81.7,67,55,5.1
672,Liepaja,LV,2020-10-31 08:02:10,56.54,21.04,42.8,100,0,1.12
673,El Alto,PE,2020-10-31 08:02:10,-4.27,-81.21,61.95,90,83,11.3
674,Charlestown,AU,2020-10-31 08:02:11,-32.95,151.67,69.01,79,66,1.01
675,Singkang,MY,2020-10-31 08:02:11,2.1,102.8,87.8,70,40,5.82
676,Baghdad,IQ,2020-10-31 08:02:11,33.34,44.4,82.4,23,0,11.41
677,Dudinka,RU,2020-10-31 08:02:12,69.41,86.18,14.0,85,100,33.55
678,Bria,CF,2020-10-31 08:02:12,6.54,21.99,74.19,87,90,2.59
